contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,date,15,16,17,18,20,22,23,24,25,29,56,61,63,64,72,73,74,75,76,77,78,80,81,82,84,89,100,102,103,108,133,146,147,153,154,160,214,215,230,231,233,321,322,326,327,328,374,375,391,395,396,458,21,60,83,139,323,338,9,26,86,101,120,136,324,353,390,65,79,113,114,138,273,62,66,85,280,281,282,472,28,70,254,275,473,87,67,19,274,276,121,137,468,469,216,217,314,122,300
9p2s410bvc59jz238ugicc3fn,Næstved,2570993431,748,13,2,85,41,M. Mølvadgaard,24dnlh5ep1kag3tivpwu832sp,1,89.5,47.8,2023-07-28T18:44:34.154,2023-07-28T19:12:47,1.0,"{""id"": 4405491499, ""qualifierId"": 154}",9d0u7ozbsl8g8l4ixasc2oowk,Hobro vs Næstved,2023-07-28,NaN,NaN,true,NaN,NaN,true,NaN,,NaN,true,Center,,NaN,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,,66.2,56.9,NaN,,NaN,NaN,,true,,NaN,NaN,98.6,48.6,NaN,0.0501297302544117,NaN,2,2,NaN,NaN,NaN,true,,,NaN,true,,,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2570992967,866,16,2,84,52,M. Freundlich,cuufy3ioo1kio56er2cfn0mqc,1,88.5,50.0,2023-07-28T18:43:45.649,2023-07-28T18:44:57,NaN,"{""id"": 4405489571, ""qualifierId"": 76}",9d0u7ozbsl8g8l4ixasc2oowk,Hobro vs Næstved,2023-07-28,NaN,NaN,true,NaN,true,NaN,NaN,,NaN,NaN,Center,,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,,54.1,3.2,NaN,,NaN,NaN,,NaN,,true,NaN,99.0,49.8,NaN,0.7884,0.9948,1,1,NaN,2023-07-28 19:43:44.925,84:52.130,NaN,,,true,NaN,,,NaN,,,true,NaN,,,,,NaN,743,519890,,NaN,NaN,,NaN,,NaN,,,PENALTY_WON,449741,4802,865,NaN,NaN,NaN,NaN,f0qp2x8o2j9crmmuywtkmcu62,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2570994255,889,15,2,86,55,E. Søgaard,cflwegqpzch8y30pb3dhigqnd,1,85.9,33.2,2023-07-28T18:45:48.101,2023-07-28T18:47:31,1.0,"{""id"": 4405497815, ""qualifierId"": 102, ""value"": ""49.9""}",9d0u7ozbsl8g8l4ixasc2oowk,Hobro vs Næstved,2023-07-28,NaN,NaN,NaN,NaN,true,true,NaN,,NaN,true,Center,,true,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,true,,,,49.9,19,NaN,,91.1,39.3,,NaN,,NaN,NaN,99.0,48.4,756,0.03285258263349533,NaN,2,2,true,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2570996673,916,15,2,90,57,M. Boye,5jyv1dctfxa6335l1mlifwavo,1,93.5,46.7,2023-07-28T18:49:50.794,2023-07-28T18:51:02,1.0,"{""id"": 4405509165, ""qualifierId"": 322, ""value"": ""0.143""}",9d0u7ozbsl8g8l4ixasc2oowk,Hobro vs Næstved,2023-07-28,true,NaN,true,NaN,NaN,true,NaN,,NaN,true,Center,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,48.7,29.7,NaN,,99.1,49.1,,true,,NaN,NaN,NaN,NaN,801,0.1549544781446457,0.143,3,2,true,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,,true,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2570998231,932,16,2,93,10,L. Skjellerup,iygkwt0uv3gt899wmlbwc296,1,89.2,32.8,2023-07-28T18:52:03.371,2023-07-28T18:53:42,1.0,"{""id"": 4405519119, ""qualifierId"": 230, ""value"": ""94.0""}",9d0u7ozbsl8g8l4ixasc2oowk,Hobro vs Næstved,2023-07-28,NaN,NaN,NaN,NaN,true,NaN,true,,NaN,true,Center,,true,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,,,49.2,1.9,NaN,,NaN,NaN,,true,,NaN,NaN,94.0,39.9,NaN,0.1772305816411972,0.0534,3,1,NaN,2023-07-28 19:52:02.394,93:09.599,NaN,,,NaN,NaN,,,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2656099803,55,13,1,4,37,S. Clemmensen,as7qhgi67gngq0nb3zmwg8jro,1,87.5,48.3,2024-03-08T17:35:04.560,2024-03-08T17:36:25,1.0,"{""id"": 4860772655, ""qualifierId"": 73}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,true,,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,64.2,13.9,NaN,,NaN,NaN,NaN,true,,NaN,NaN,98.6,49.3,NaN,0.036043431609869,NaN,2,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,,NaN,,NaN,NaN,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2656100755,74,13,1,6,28,S. Clemmensen,as7qhgi67gngq0nb3zmwg8jro,1,73.4,50.6,2024-03-08T17:36:54.619,2024-03-08T17:38:06,1.0,"{""id"": 4860777135, ""qualifierId"": 230, ""value"": ""98.1""}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,NaN,,NaN,true,NaN,true,NaN,NaN,NaN,true,Center,,NaN,NaN,true,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,39.7,12.5,NaN,,NaN,NaN,NaN,NaN,,NaN,true,98.1,50,NaN,0.021385567262768745,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,,NaN,,NaN,NaN,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2656100257,83,13,1,5,31,M. Freundlich,cuufy3ioo1kio56er2cfn0mqc,1,72.2,38.7,2024-03-08T17:35:57.329,2024-03-08T18:32:26,NaN,"{""id"": 4860774237, ""qualifierId"": 22}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,NaN,,NaN,true,true,true,NaN,NaN,NaN,NaN,Center,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,50.4,72.2,NaN,,NaN,NaN,NaN,NaN,,NaN,true,98.4,47.8,NaN,0.018979692831635475,NaN,1,2,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,,NaN,NaN,,NaN,,NaN,,NaN,NaN,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2656101731,118,15,1,8,0,M. Kristensen,bp232fgjrfyok2471ec7u1tcl,1,87.2,67.2,2024-03-08T17:38:26.740,2024-03-08T17:41:25,1.0,"{""id"": 4860788099, ""qualifierId"": 328}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,NaN,,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,NaN,,NaN,51.2,19,NaN,,93.2,59.8,NaN,true,,NaN,NaN,99.0,52.7,92,0.056223828345537186,NaN,1,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,,NaN,,NaN,NaN,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2656101761,119,15,1,8,4,V. Rasmussen,dwuxps3jv2852642q000wep6,1,85.4,50.9,2024-03-08T17:38:31.124,2024-03-08T17:41:37,NaN,"{""id"": 4860788739, ""qualifierId"": 103, ""value"": ""19""}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,NaN,,true,NaN,true,true,NaN,NaN,NaN,NaN,Center,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,,NaN,52.1,19,NaN,,87.6,51.1,NaN,NaN,,NaN,NaN,97.6,49.8,94,0.07609356194734573,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,,NaN,NaN,,NaN,,NaN,,NaN,NaN,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2656101791,120,15,1,8,6,F. Mortensen,1xcf8y3egy8j0g2c6xkcx6o6h,1,80.9,47.9,2024-03-08T17:38:32.974,2024-03-08T18:32:28,NaN,"{""id"": 4860782391, ""qualifierId"": 22}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,NaN,,NaN,true,true,true,NaN,NaN,NaN,NaN,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,NaN,,NaN,50.9,19,NaN,,82.4,48.4,NaN,NaN,,NaN,true,98.9,49.3,95,0.033194754272699356,NaN,3,3,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,,NaN,NaN,,NaN,,NaN,,NaN,NaN,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2656104107,165,15,1,11,47,F. Dietz,ebd3uvtt54wkdsahc2127j02c,1,90.6,55.2,2024-03-08T17:42:13.304,2024-03-08T18:32:30,1.0,"{""id"": 4860810113, ""qualifierId"": 146, ""value"": ""99.1""}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,NaN,,true,NaN,true,NaN,NaN,NaN,true,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,NaN,,true,48.9,19,true,,99.1,49.1,NaN,NaN,,NaN,NaN,98.4,51.6,134,0.08436892181634903,NaN,2,3,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,,true,,NaN,NaN,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2656104119,166,13,1,11,51,F. Christensen,9b89pmcjk6re94bjp0ixeatjo,1,92.7,45.5,2024-03-08T17:42:17.747,2024-03-08T18:32:25,NaN,"{""id"": 4860810837, ""qualifierId"": 153}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,NaN,,true,NaN,NaN,NaN,NaN,NaN,true,NaN,Center,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,42.9,20.8,NaN,,95.4,46.9,true,NaN,,NaN,NaN,99.3,49.3,NaN,0.119010791182518,NaN,3,2,true,NaN,NaN,true,NaN,NaN,true,,NaN,NaN,,true,165,,NaN,,NaN,,NaN,NaN,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2656104659,185,16,1,12,57,F. Christensen,9b89pmcjk6re94bjp0ixeatjo,1,92.0,45.8,2024-03-08T17:43:24.118,2024-03-08T17:45:08,1.0,"{""id"": 4860800017, ""qualifierId"": 322, ""value"": ""0.5707""}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,true,,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,46.4,10.1,NaN,,NaN,NaN,NaN,true,,true,NaN,98.9,48.7,NaN,0.12736450135707855,0.5707,2,2,true,2024-03-08 17:43:23.586,12:57.432,NaN,99.4,47.3,NaN,,NaN,NaN,,NaN,NaN,,NaN,,NaN,,true,NaN,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2656115775,385,15,1,34,39,D. Thøgersen,bvc80w5ai425plu54nhgx5fxl,1,86.4,60.1,2024-03-08T18:05:05.471,2024-03-08T18:06:25,1.0,"{""id"": 4860858819, ""qualifierId"": 154}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,true,,true,NaN,NaN,NaN,NaN,NaN,true,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,NaN,,true,45.5,19,NaN,,95.6,51.6,NaN,true,,NaN,NaN,99.7,52.0,304,0.011220586486160755,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,,NaN,,NaN,NaN,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2656135901,431,13,2,46,42,E. Søgaard,cflwegqpzch8y30pb3dhigqnd,1,80.2,32.2,2024-03-08T18:34:00.940,2024-03-08T18:35:26,NaN,"{""id"": 4860966569, ""qualifierId"": 56, ""value"": ""Center""}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,NaN,,NaN,true,true,true,NaN,NaN,NaN,NaN,Center,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,45.4,87.5,NaN,,NaN,NaN,NaN,NaN,,NaN,true,98.5,48.6,NaN,0.042757291346788406,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,,NaN,NaN,,NaN,,NaN,,NaN,NaN,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2656117997,434,15,1,38,15,J. Erenbjerg,a6z9meo0yksv97ntwe0q2k650,1,75.4,36.6,2024-03-08T18:08:41.717,2024-03-08T18:09:50,1.0,"{""id"": 4860870421, ""qualifierId"": 146, ""value"": ""78.0""}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,NaN,,NaN,true,true,true,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,NaN,,NaN,50.7,19,NaN,,78.0,38.1,NaN,NaN,,NaN,true,98.1,47.8,326,0.01886717975139618,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,,NaN,,NaN,NaN,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2656144683,520,15,2,57,1,M. Jacobsen,6bv0j0ezhh9u5u5hqz64p790q,1,80.0,47.6,2024-03-08T18:44:18.984,2024-03-08T19:36:45,1.0,"{""id"": 4861019703, ""qualifierId"": 233, ""value"": ""664""}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,NaN,,NaN,true,true,true,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,48.9,13.9,NaN,,97.7,50.5,NaN,NaN,,NaN,true,NaN,NaN,664,0.0527421236038208,0.0314,2,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,,NaN,,NaN,NaN,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2656150827,570,13,2,63,49,F. Mortensen,1xcf8y3egy8j0g2c6xkcx6o6h,1,83.0,39.1,2024-03-08T18:51:06.574,2024-03-08T19:36:38,1.0,"{""id"": 4861046235, ""qualifierId"": 215}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,NaN,,NaN,true,true,true,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,58.5,5.6,NaN,,NaN,NaN,NaN,NaN,,NaN,true,99.0,49.1,NaN,0.030264312401413918,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,,NaN,NaN,,NaN,,NaN,,NaN,NaN,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2656139155,587,15,2,50,36,A. Daghim,6otr0cifkk9jbmxc2ew2spka,1,92.4,30.7,2024-03-08T18:37:53.609,2024-03-08T18:39:04,1.0,"{""id"": 4860984265, ""qualifierId"": 20}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,NaN,,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,NaN,,NaN,48.8,19,NaN,,93.3,32.8,NaN,true,,NaN,NaN,99.0,45.3,466,0.01689482480287552,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,,NaN,,NaN,NaN,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2656139779,590,13,2,51,16,A. Daghim,6otr0cifkk9jbmxc2ew2spka,1,94.9,40.3,2024-03-08T18:38:33.986,2024-03-08T18:39:43,1.0,"{""id"": 4860988223, ""qualifierId"": 29}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,NaN,,NaN,NaN,true,NaN,NaN,NaN,true,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,42.9,18.1,true,,NaN,NaN,NaN,true,,NaN,NaN,99.0,46.6,NaN,0.06970231235027313,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,,NaN,NaN,,NaN,,NaN,,NaN,NaN,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2656141409,619,13,2,53,19,A. Daghim,6otr0cifkk9jbmxc2ew2spka,1,85.4,47.4,2024-03-08T18:40:37.349,2024-03-08T18:46:41,1.0,"{""id"": 4872560151, ""qualifierId"": 15}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,true,,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,23.9,12.5,NaN,,85.9,46.2,true,true,,NaN,NaN,98.9,48.4,NaN,0.016737859696149826,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,,NaN,,NaN,NaN,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2656167117,693,13,2,82,2,J. Cornelius,8gdfn7j6xac9p4jh94hk40jdg,1,79.3,49.1,2024-03-08T19:09:19.588,2024-03-08T19:12:34,1.0,"{""id"": 4861127303, ""qualifierId"": 327, ""value"": ""2""}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,NaN,,NaN,true,true,NaN,true,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,57.0,5.6,NaN,,NaN,NaN,NaN,NaN,,NaN,true,99.1,50.2,NaN,0.0870416983962059,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,,NaN,NaN,,NaN,,NaN,,NaN,true,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2656149219,703,16,2,61,48,M. Mouritz,ezbixgm2km8iapnsl57bn4wkp,1,73.2,47.2,2024-03-08T18:49:06.132,2024-03-08T18:50:57,NaN,"{""id"": 4861035929, ""qualifierId"": 26}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,NaN,,NaN,true,true,NaN,NaN,NaN,NaN,NaN,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,54.1,25.9,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,98.6,48.6,NaN,0.050721194595098495,0.5222,1,3,NaN,2024-03-08 18:49:04.440,61:46.954,NaN,98.6,53.3,true,,NaN,NaN,,NaN,NaN,,true,,NaN,,NaN,NaN,,,NaN,,,,,,,,,FREE_KICK_WON,76507,2935,702,,,,,,NaN,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2656155051,753,15,2,69,12,N. Thomsen,4a0jmv6qmwn01iuqp1mhnyzth,1,91.7,40.9,2024-03-08T18:56:30.113,2024-03-08T18:57:43,1.0,"{""id"": 4861064515, ""qualifierId"": 327, ""value"": ""2""}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,true,,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,47.3,15.8,NaN,,98.5,45.7,NaN,true,,NaN,NaN,NaN,NaN,603,0.08874325454235077,0.101,2,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,,NaN,,NaN,NaN,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2656178031,759,13,2,90,39,F. Dietz,ebd3uvtt54wkdsahc2127j02c,1,95.8,63.7,2024-03-08T19:17:56.756,2024-03-08T19:21:24,NaN,"{""id"": 4861189753, ""qualifierId"": 231, ""value"": ""52.2""}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,Center,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,57.5,20.8,true,,NaN,NaN,NaN,NaN,,NaN,NaN,99.5,52.2,NaN,0.03970273956656456,NaN,2,3,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,true,,NaN,NaN,,NaN,,NaN,,NaN,NaN,,,true,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2656181197,787,13,2,92,52,J. Cornelius,8gdfn7j6xac9p4jh94hk40jdg,1,89.6,45.2,2024-03-08T19:20:10.168,2024-03-08T19:36:42,1.0,"{""id"": 4861204645, ""qualifierId"": 231, ""value"": ""49.1""}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,true,,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,43.7,47.2,NaN,,NaN,NaN,NaN,true,,NaN,NaN,98.5,49.1,NaN,0.08223038911819458,NaN,1,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,,NaN,,NaN,NaN,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,true,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2656159895,826,13,2,75,56,A. Heimer,6dki65mdd3letfjjj51i0w3c9,1,70.0,41.5,2024-03-08T19:03:14.390,2024-03-08T19:04:23,NaN,"{""id"": 4861089391, ""qualifierId"": 231, ""value"": ""46.9""}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,NaN,,NaN,true,true,true,NaN,NaN,NaN,NaN,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,41.2,62.5,NaN,,NaN,NaN,NaN,NaN,,NaN,true,97.2,46.9,NaN,0.012196293100714684,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,,NaN,NaN,,NaN,,NaN,,NaN,NaN,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2656164027,871,15,2,79,20,O. Søe,9213debwtuph6cjborx73sx78,1,92.5,43.3,2024-03-08T19:06:38.386,2024-03-08T19:36:43,1.0,"{""id"": 4861268871, ""qualifierId"": 80}",a6q3fbbp1bh84kzywhkfgnbis,Hobro vs B 93,2024-03-08,NaN,,true,NaN,true,NaN,NaN,true,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,45.8,14.6,true,,98.5,46.9,NaN,true,,NaN,NaN,NaN,NaN,802,0.08703847229480743,0.2914,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,,NaN,,NaN,NaN,,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2572963767,114,15,1,8,17,A. Hassan,73zwo9lvgzvri6s5gp34b2hnt,1,87.7,28.6,2023-08-04T17:09:12.962,2023-08-07T10:29:54,NaN,"{""id"": 4416192825, ""qualifierId"": 22}",9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04,NaN,,NaN,NaN,true,true,NaN,,NaN,NaN,Center,,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,true,NaN,NaN,,47.6,19,NaN,,91.6,34.7,NaN,NaN,NaN,NaN,NaN,99.4,46.8,59,0.02006814070045948,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,,
